timestamp,mood,description
1760789502.2958434,,Camera me kuch clear nahi dikh raha hai.
1760789502.3903682,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789502.4978936,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789502.5584238,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789502.6209438,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789502.683478,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789502.780008,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789502.8735347,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789502.970062,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789503.0666146,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789503.1612055,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789503.2512105,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789503.348469,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789503.4755332,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789503.5646808,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789503.6597173,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789503.7387345,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789536.1459386,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789536.3066156,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789536.4785013,fear,Camera me 3 person dikh rahe hain. Mood: fear
1760789536.711835,angry,Camera me 4 person dikh rahe hain. Mood: neutral
1760789536.857162,angry,Camera me 3 person dikh rahe hain. Mood: neutral
1760789536.9807107,angry,Camera me 2 person dikh rahe hain. Mood: angry
1760789537.0809398,neutral,Camera me 2 person dikh rahe hain. Mood: neutral
1760789537.2015314,neutral,Camera me 2 person dikh rahe hain. Mood: neutral
1760789537.3072076,neutral,Camera me 2 person dikh rahe hain. Mood: neutral
1760789537.4166462,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789537.55686,neutral,Camera me 2 person dikh rahe hain. Mood: neutral
1760789537.685957,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789537.7946033,neutral,Camera me 2 person dikh rahe hain. Mood: neutral
1760789537.923719,neutral,Camera me 2 person dikh rahe hain. Mood: neutral
1760789537.988634,,Camera me kuch clear nahi dikh raha hai.
1760789538.1032841,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789538.2012575,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789538.2948997,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789538.3876507,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789538.4895253,neutral,Camera me 2 person dikh rahe hain. Mood: neutral
1760789538.6444037,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789538.7017596,,Camera me kuch clear nahi dikh raha hai.
1760789538.7943833,happy,Camera me 1 person dikh rahe hain. Mood: happy
1760789538.8720193,happy,Camera me 1 person dikh rahe hain. Mood: happy
1760789538.944565,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789539.0298665,happy,Camera me 1 person dikh rahe hain. Mood: happy
1760789539.0977788,,Camera me kuch clear nahi dikh raha hai.
1760789539.1566117,,Camera me kuch clear nahi dikh raha hai.
1760789539.2218707,,Camera me kuch clear nahi dikh raha hai.
1760789539.287105,,Camera me kuch clear nahi dikh raha hai.
1760789539.3458588,,Camera me kuch clear nahi dikh raha hai.
1760789539.4104447,,Camera me kuch clear nahi dikh raha hai.
1760789539.4708986,,Camera me kuch clear nahi dikh raha hai.
1760789539.5797684,,Camera me kuch clear nahi dikh raha hai.
1760789539.6419828,,Camera me kuch clear nahi dikh raha hai.
1760789539.7221477,,Camera me kuch clear nahi dikh raha hai.
1760789539.7876728,,Camera me kuch clear nahi dikh raha hai.
1760789539.8485858,,Camera me kuch clear nahi dikh raha hai.
1760789539.9086907,,Camera me kuch clear nahi dikh raha hai.
1760789539.9784682,,Camera me kuch clear nahi dikh raha hai.
1760789540.0669281,,Camera me kuch clear nahi dikh raha hai.
1760789540.1510558,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789540.2309322,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789540.314938,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789540.414132,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789540.5688577,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789540.6563828,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789540.7718387,happy,Camera me 2 person dikh rahe hain. Mood: happy
1760789540.9017859,happy,Camera me 2 person dikh rahe hain. Mood: happy
1760789540.9969628,happy,Camera me 2 person dikh rahe hain. Mood: happy
1760789541.0711954,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789541.147217,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789541.265525,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789541.3724434,happy,Camera me 2 person dikh rahe hain. Mood: happy
1760789541.4573634,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789541.5690184,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789541.6714473,angry,Camera me 2 person dikh rahe hain. Mood: angry
1760789541.7466753,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789541.8612492,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789541.9635003,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789542.051555,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789542.1197176,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789542.211575,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789542.3387322,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789542.4631171,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789542.62063,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789542.7160418,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789542.8016324,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789542.8939316,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789542.9648309,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789543.048646,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789543.0913355,,Camera me kuch clear nahi dikh raha hai.
1760789543.1560476,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789543.2223876,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789543.2873106,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789543.3562467,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789543.4405103,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789543.5669594,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789543.6330538,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789543.7253048,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789543.785379,,Camera me kuch clear nahi dikh raha hai.
1760789543.828582,,Camera me kuch clear nahi dikh raha hai.
1760789543.9139204,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789544.0304987,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789544.135396,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789544.2426815,neutral,Camera me 2 person dikh rahe hain. Mood: neutral
1760789544.3112032,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789544.4261713,neutral,Camera me 3 person dikh rahe hain. Mood: neutral
1760789544.5343642,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789544.6496296,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789544.7569866,neutral,Camera me 2 person dikh rahe hain. Mood: neutral
1760789544.856091,neutral,Camera me 2 person dikh rahe hain. Mood: neutral
1760789544.9476588,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789545.0089908,,Camera me kuch clear nahi dikh raha hai.
1760789545.0986798,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789545.171742,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789545.2886696,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789545.4023054,neutral,Camera me 2 person dikh rahe hain. Mood: neutral
1760789545.5060885,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789545.6297681,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789545.6765962,,Camera me kuch clear nahi dikh raha hai.
1760789545.7263272,,Camera me kuch clear nahi dikh raha hai.
1760789545.8310819,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789545.9515429,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789546.0673072,neutral,Camera me 2 person dikh rahe hain. Mood: neutral
1760789546.1646957,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789546.2305467,,Camera me kuch clear nahi dikh raha hai.
1760789546.3191495,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789546.3778913,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789546.4466536,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789546.59059,happy,Camera me 2 person dikh rahe hain. Mood: happy
1760789546.6557941,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789546.7518983,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789546.8186536,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789546.8809733,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789546.9729106,happy,Camera me 2 person dikh rahe hain. Mood: happy
1760789547.0535827,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789547.132684,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789547.2064407,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789547.2898798,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789547.3396018,,Camera me kuch clear nahi dikh raha hai.
1760789547.3950555,,Camera me kuch clear nahi dikh raha hai.
1760789547.476097,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789547.5973861,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789547.6595678,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789547.7012794,,Camera me kuch clear nahi dikh raha hai.
1760789547.7673106,,Camera me kuch clear nahi dikh raha hai.
1760789547.8288405,,Camera me kuch clear nahi dikh raha hai.
1760789547.9037626,,Camera me kuch clear nahi dikh raha hai.
1760789547.9612641,,Camera me kuch clear nahi dikh raha hai.
1760789548.0106735,,Camera me kuch clear nahi dikh raha hai.
1760789548.073114,,Camera me kuch clear nahi dikh raha hai.
1760789548.146026,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789548.2506208,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789548.3340943,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789548.4200268,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789548.57498,happy,Camera me 2 person dikh rahe hain. Mood: happy
1760789548.70979,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789548.7878091,happy,Camera me 1 person dikh rahe hain. Mood: happy
1760789548.8969874,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789549.00454,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789549.090168,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789549.1619344,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789549.2388792,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789549.3352156,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789549.4159815,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789549.4929988,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789549.619015,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789549.7279518,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789549.8106756,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789549.8891969,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789549.9687998,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789550.0633929,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789550.1530862,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789550.2477596,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789550.340789,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789550.43717,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789550.567212,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789550.6558905,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789550.7487917,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789550.8463657,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789550.9479856,happy,Camera me 2 person dikh rahe hain. Mood: happy
1760789551.055577,happy,Camera me 2 person dikh rahe hain. Mood: happy
1760789551.1165962,,Camera me kuch clear nahi dikh raha hai.
1760789551.164341,,Camera me kuch clear nahi dikh raha hai.
1760789551.2352052,happy,Camera me 1 person dikh rahe hain. Mood: happy
1760789551.3152149,happy,Camera me 1 person dikh rahe hain. Mood: happy
1760789551.4119117,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789551.565191,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789551.70758,sad,Camera me 3 person dikh rahe hain. Mood: sad
1760789551.8497322,neutral,Camera me 3 person dikh rahe hain. Mood: neutral
1760789551.9758766,fear,Camera me 3 person dikh rahe hain. Mood: fear
1760789552.1247342,fear,Camera me 4 person dikh rahe hain. Mood: fear
1760789552.2647936,sad,Camera me 3 person dikh rahe hain. Mood: sad
1760789552.3743608,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789552.44031,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789552.5342486,happy,Camera me 1 person dikh rahe hain. Mood: happy
1760789552.621757,happy,Camera me 1 person dikh rahe hain. Mood: happy
1760789552.7156625,happy,Camera me 2 person dikh rahe hain. Mood: happy
1760789552.8100667,angry,Camera me 2 person dikh rahe hain. Mood: angry
1760789552.9011652,happy,Camera me 2 person dikh rahe hain. Mood: happy
1760789552.9979956,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789553.098517,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789553.2169404,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789553.3149087,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789553.3960774,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789553.4962945,angry,Camera me 2 person dikh rahe hain. Mood: angry
1760789553.6175115,happy,Camera me 2 person dikh rahe hain. Mood: happy
1760789553.7058516,angry,Camera me 2 person dikh rahe hain. Mood: angry
1760789553.8038993,angry,Camera me 2 person dikh rahe hain. Mood: angry
1760789553.8978248,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789553.9941134,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789554.0832238,fear,Camera me 2 person dikh rahe hain. Mood: fear
1760789554.156283,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789554.239999,happy,Camera me 2 person dikh rahe hain. Mood: happy
1760789554.3328195,happy,Camera me 2 person dikh rahe hain. Mood: happy
1760789554.4062989,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789554.503127,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789554.5735676,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789554.6338205,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789554.7022367,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789554.7628198,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789554.8198867,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789554.9027107,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789554.9849827,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789555.0459242,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789555.0761046,,Camera me kuch clear nahi dikh raha hai.
1760789555.1049912,,Camera me kuch clear nahi dikh raha hai.
1760789555.1312373,,Camera me kuch clear nahi dikh raha hai.
1760789555.1688502,,Camera me kuch clear nahi dikh raha hai.
1760789555.1934464,,Camera me kuch clear nahi dikh raha hai.
1760789555.2312343,,Camera me kuch clear nahi dikh raha hai.
1760789555.2573304,,Camera me kuch clear nahi dikh raha hai.
1760789555.2940078,,Camera me kuch clear nahi dikh raha hai.
1760789555.3196247,,Camera me kuch clear nahi dikh raha hai.
1760789555.3563669,,Camera me kuch clear nahi dikh raha hai.
1760789555.3809354,,Camera me kuch clear nahi dikh raha hai.
1760789555.4241555,,Camera me kuch clear nahi dikh raha hai.
1760789555.4806666,,Camera me kuch clear nahi dikh raha hai.
1760789555.5143366,,Camera me kuch clear nahi dikh raha hai.
1760789555.5426474,,Camera me kuch clear nahi dikh raha hai.
1760789555.576412,,Camera me kuch clear nahi dikh raha hai.
1760789555.6091323,,Camera me kuch clear nahi dikh raha hai.
1760789555.6454477,,Camera me kuch clear nahi dikh raha hai.
1760789555.6841233,,Camera me kuch clear nahi dikh raha hai.
1760789555.7415593,,Camera me kuch clear nahi dikh raha hai.
1760789555.7838705,,Camera me kuch clear nahi dikh raha hai.
1760789555.8654687,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789555.9328716,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789555.9975471,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789556.063927,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789556.138081,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789556.2188938,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789556.2854955,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789556.3532298,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789556.4191084,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789556.5045006,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789556.5792887,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789556.6420786,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789556.6824257,,Camera me kuch clear nahi dikh raha hai.
1760789556.7411711,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789556.8013656,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789556.8589468,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789556.9223933,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789556.9574783,,Camera me kuch clear nahi dikh raha hai.
1760789556.994358,,Camera me kuch clear nahi dikh raha hai.
1760789557.0324662,,Camera me kuch clear nahi dikh raha hai.
1760789557.0763319,,Camera me kuch clear nahi dikh raha hai.
1760789557.1156297,,Camera me kuch clear nahi dikh raha hai.
1760789557.153227,,Camera me kuch clear nahi dikh raha hai.
1760789557.189913,,Camera me kuch clear nahi dikh raha hai.
1760789557.254979,happy,Camera me 1 person dikh rahe hain. Mood: happy
1760789557.3222754,happy,Camera me 1 person dikh rahe hain. Mood: happy
1760789557.3922548,happy,Camera me 1 person dikh rahe hain. Mood: happy
1760789557.4518147,happy,Camera me 1 person dikh rahe hain. Mood: happy
1760789557.5401824,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789557.6109903,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789557.647758,,Camera me kuch clear nahi dikh raha hai.
1760789557.7130888,,Camera me kuch clear nahi dikh raha hai.
1760789557.7506876,,Camera me kuch clear nahi dikh raha hai.
1760789557.792224,,Camera me kuch clear nahi dikh raha hai.
1760789557.8325424,,Camera me kuch clear nahi dikh raha hai.
1760789557.8712778,,Camera me kuch clear nahi dikh raha hai.
1760789557.923961,,Camera me kuch clear nahi dikh raha hai.
1760789557.9712956,,Camera me kuch clear nahi dikh raha hai.
1760789558.0323265,,Camera me kuch clear nahi dikh raha hai.
1760789558.124035,neutral,Camera me 1 person dikh rahe hain. Mood: neutral
1760789558.2100196,happy,Camera me 1 person dikh rahe hain. Mood: happy
1760789558.2578828,,Camera me kuch clear nahi dikh raha hai.
1760789558.30692,,Camera me kuch clear nahi dikh raha hai.
1760789558.366297,,Camera me kuch clear nahi dikh raha hai.
1760789558.4069936,,Camera me kuch clear nahi dikh raha hai.
1760789558.4523187,,Camera me kuch clear nahi dikh raha hai.
1760789558.5588875,happy,Camera me 1 person dikh rahe hain. Mood: happy
1760789558.617579,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789558.6649842,,Camera me kuch clear nahi dikh raha hai.
1760789558.7012172,,Camera me kuch clear nahi dikh raha hai.
1760789558.7774386,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789558.836243,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789558.884298,,Camera me kuch clear nahi dikh raha hai.
1760789558.9455633,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789559.0023284,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789559.061234,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789559.1242604,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789559.2029996,happy,Camera me 2 person dikh rahe hain. Mood: happy
1760789559.2960494,happy,Camera me 2 person dikh rahe hain. Mood: happy
1760789559.3811936,happy,Camera me 2 person dikh rahe hain. Mood: happy
1760789559.4723005,happy,Camera me 2 person dikh rahe hain. Mood: happy
1760789559.5669277,happy,Camera me 1 person dikh rahe hain. Mood: happy
1760789559.6256776,happy,Camera me 1 person dikh rahe hain. Mood: happy
1760789559.685765,happy,Camera me 1 person dikh rahe hain. Mood: happy
1760789559.721409,,Camera me kuch clear nahi dikh raha hai.
1760789559.755032,,Camera me kuch clear nahi dikh raha hai.
1760789559.789244,,Camera me kuch clear nahi dikh raha hai.
1760789559.8158443,,Camera me kuch clear nahi dikh raha hai.
1760789559.84443,,Camera me kuch clear nahi dikh raha hai.
1760789559.8700826,,Camera me kuch clear nahi dikh raha hai.
1760789559.8976028,,Camera me kuch clear nahi dikh raha hai.
1760789559.934026,,Camera me kuch clear nahi dikh raha hai.
1760789559.9603436,,Camera me kuch clear nahi dikh raha hai.
1760789559.9975445,,Camera me kuch clear nahi dikh raha hai.
1760789560.027429,,Camera me kuch clear nahi dikh raha hai.
1760789560.057648,,Camera me kuch clear nahi dikh raha hai.
1760789560.0867126,,Camera me kuch clear nahi dikh raha hai.
1760789560.1274667,,Camera me kuch clear nahi dikh raha hai.
1760789560.1545455,,Camera me kuch clear nahi dikh raha hai.
1760789560.1963544,,Camera me kuch clear nahi dikh raha hai.
1760789560.2345462,,Camera me kuch clear nahi dikh raha hai.
1760789560.2825165,,Camera me kuch clear nahi dikh raha hai.
1760789560.3211203,,Camera me kuch clear nahi dikh raha hai.
1760789560.3583033,,Camera me kuch clear nahi dikh raha hai.
1760789560.4076903,,Camera me kuch clear nahi dikh raha hai.
1760789560.4455514,,Camera me kuch clear nahi dikh raha hai.
1760789560.5121734,,Camera me kuch clear nahi dikh raha hai.
1760789560.5773048,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789560.6164892,,Camera me kuch clear nahi dikh raha hai.
1760789560.6557045,,Camera me kuch clear nahi dikh raha hai.
1760789560.7301276,happy,Camera me 1 person dikh rahe hain. Mood: happy
1760789560.7964332,happy,Camera me 1 person dikh rahe hain. Mood: happy
1760789560.857773,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789560.9206862,happy,Camera me 1 person dikh rahe hain. Mood: happy
1760789560.986345,happy,Camera me 1 person dikh rahe hain. Mood: happy
1760789561.0960414,fear,Camera me 3 person dikh rahe hain. Mood: fear
1760789561.1719356,sad,Camera me 1 person dikh rahe hain. Mood: sad
1760789561.2111268,,Camera me kuch clear nahi dikh raha hai.
1760789561.252123,,Camera me kuch clear nahi dikh raha hai.
1760789561.3281474,happy,Camera me 1 person dikh rahe hain. Mood: happy
1760789561.3923738,happy,Camera me 1 person dikh rahe hain. Mood: happy
1760789561.4642558,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789561.5625045,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789561.623751,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789561.6865137,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789561.7490587,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789561.8122752,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789561.8796775,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789561.9331088,,Camera me kuch clear nahi dikh raha hai.
1760789561.9745405,,Camera me kuch clear nahi dikh raha hai.
1760789562.0456629,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789562.1015332,sad,Camera me 1 person dikh rahe hain. Mood: sad
1760789562.1798193,sad,Camera me 1 person dikh rahe hain. Mood: sad
1760789562.2674572,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789562.307379,,Camera me kuch clear nahi dikh raha hai.
1760789562.370513,,Camera me kuch clear nahi dikh raha hai.
1760789562.40752,,Camera me kuch clear nahi dikh raha hai.
1760789562.5063584,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789562.5703583,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789562.6357465,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789562.6927557,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789562.7589943,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789562.8192453,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789562.9277349,happy,Camera me 3 person dikh rahe hain. Mood: happy
1760789562.9963157,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789563.0569756,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789563.1230524,fear,Camera me 1 person dikh rahe hain. Mood: fear
1760789563.1863208,happy,Camera me 1 person dikh rahe hain. Mood: happy
1760789563.2465045,happy,Camera me 1 person dikh rahe hain. Mood: happy
1760789563.354611,neutral,Camera me 3 person dikh rahe hain. Mood: neutral
1760789563.4130583,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789563.474366,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789563.560346,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789563.6202304,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789563.6754274,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789563.7440188,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789563.8017142,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789563.8675442,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789563.9343202,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789563.9977448,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789564.0619817,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789564.1225004,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789564.1860602,happy,Camera me 1 person dikh rahe hain. Mood: happy
1760789564.2468307,happy,Camera me 1 person dikh rahe hain. Mood: happy
1760789564.3277094,happy,Camera me 2 person dikh rahe hain. Mood: happy
1760789564.4172041,angry,Camera me 2 person dikh rahe hain. Mood: angry
1760789564.480459,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789564.57103,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789564.6275735,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789564.6864154,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789564.7481623,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789564.812506,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789564.8741398,happy,Camera me 1 person dikh rahe hain. Mood: happy
1760789564.9352436,happy,Camera me 1 person dikh rahe hain. Mood: happy
1760789565.0006454,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789565.0603623,angry,Camera me 1 person dikh rahe hain. Mood: angry
1760789565.1215887,angry,Camera me 1 person dikh rahe hain. Mood: angry
